ANT_1000_East_A-Ap.geojson,ATL03_20181206113742_10510112_006_02.h5,1085122.911,0.000,31838815,0
ANT_1000_East_A-Ap.geojson,ATL03_20181206131200_10520112_006_02.h5,872515.395,0.000,31695037,0
ANT_1000_East_A-Ap.geojson,ATL03_20181206222420_10580110_006_02.h5,1172048.729,0.000,3929536,0
ANT_1000_East_A-Ap.geojson,ATL03_20181206235838_10590110_006_02.h5,843898.928,0.000,5417353,0
ANT_1000_East_A-Ap.geojson,ATL03_20181207111203_10660112_006_02.h5,1126660.890,0.000,45539477,0
ANT_1000_East_A-Ap.geojson,ATL03_20181207124621_10670112_006_02.h5,906004.040,0.000,27663514,0
ANT_1000_East_A-Ap.geojson,ATL03_20181207233258_10740110_006_02.h5,1183296.914,12334.000,9233202,70534
ANT_1000_East_A-Ap.geojson,ATL03_20181208122041_10820112_006_02.h5,1045979.510,0.000,36462473,0
ANT_1000_East_A-Ap.geojson,ATL03_20181209115502_10970112_006_02.h5,1091064.593,0.000,35448614,0
ANT_1000_East_A-Ap.geojson,ATL03_20181209132920_10980112_006_02.h5,1065279.978,0.000,26978809,0
ANT_1000_East_A-Ap.geojson,ATL03_20181209224140_11040110_006_02.h5,1131588.788,0.000,11187626,0
ANT_1000_East_A-Ap.geojson,ATL03_20181210001557_11050110_006_02.h5,1138103.243,0.000,3586072,0
ANT_1000_East_A-Ap.geojson,ATL03_20181210112923_11120112_006_02.h5,1144830.185,0.000,46117279,0
ANT_1000_East_A-Ap.geojson,ATL03_20181210221601_11190110_006_02.h5,1238952.651,2476.000,11898951,14556
ANT_1000_East_A-Ap.geojson,ATL03_20181210235018_11200110_006_02.h5,875003.033,0.000,7739796,0
ANT_1000_East_A-Ap.geojson,ATL03_20181211110344_11270112_006_02.h5,1262673.375,0.000,48699018,0
ANT_1000_East_A-Ap.geojson,ATL03_20181211123801_11280112_006_02.h5,758851.638,0.000,27518972,0
ANT_1000_East_A-Ap.geojson,ATL03_20181211232439_11350110_006_02.h5,1135912.772,0.000,11031961,0
ANT_1000_East_A-Ap.geojson,ATL03_20181212121221_11430112_006_02.h5,1022059.662,0.000,45543878,0
ANT_1000_East_A-Ap.geojson,ATL03_20181212225859_11500110_006_02.h5,964330.450,0.000,9262796,0
ANT_1000_East_A-Ap.geojson,ATL03_20181213003316_11510110_006_02.h5,844189.320,0.000,8632065,0
ANT_1000_East_A-Ap.geojson,ATL03_20181213114641_11580112_006_02.h5,1030113.896,0.000,37186873,0
ANT_1000_East_A-Ap.geojson,ATL03_20181213132059_11590112_006_02.h5,1104925.297,0.000,33150376,0
ANT_1000_East_A-Ap.geojson,ATL03_20181213223319_11650110_006_02.h5,1030982.249,1395.000,10100378,32103
ANT_1000_East_A-Ap.geojson,ATL03_20181214000736_11660110_006_02.h5,1232238.701,0.000,11009299,0
ANT_1000_East_A-Ap.geojson,ATL03_20181214112102_11730112_006_02.h5,1049497.166,0.000,40197879,0
ANT_1000_East_A-Ap.geojson,ATL03_20181214125520_11740112_006_02.h5,1177149.803,0.000,30160186,0
ANT_1000_East_A-Ap.geojson,ATL03_20181214220740_11800110_006_02.h5,1275622.744,0.000,2575187,0
ANT_1000_East_A-Ap.geojson,ATL03_20181214234158_11810110_006_02.h5,919623.287,0.000,6241224,0
ANT_1000_East_A-Ap.geojson,ATL03_20181215105524_11880112_006_02.h5,1187521.747,0.000,42122233,0
ANT_1000_East_A-Ap.geojson,ATL03_20181215122941_11890112_006_02.h5,907810.512,0.000,31370184,0
